Ore Name,ItemStack,Item ID,Display Name,Wildcard
ingotObsidian,1xitem.tconstruct.Materials@18,TConstruct:materials,Obsidian Ingot,false
ingotOrichalcum,1xitem.metal.item.Orichalcum.ingot@0,Metallurgy:orichalcum.ingot,Orichalcum Ingot,false
ingotOsmium,1xitem.item.modingots@46,RotaryCraft:rotarycraft_item_modingots,Osmium Ingot,false
ingotOsmium,1xitem.item.modingots@77,RotaryCraft:rotarycraft_item_modingots,Nether Osmium Ingot,false
ingotOureclase,1xitem.metal.item.Oureclase.ingot@0,Metallurgy:oureclase.ingot,Oureclase Ingot,false
ingotPigIron,1xitem.tconstruct.Materials@34,TConstruct:materials,Pig Iron Ingot,false
ingotPlatinum,1xitem.thermalfoundation.material@69,ThermalFoundation:material,Shiny Ingot,false
ingotPlatinum,1xitem.metal.item.Platinum.ingot@0,Metallurgy:platinum.ingot,Platinum Ingot,false
ingotPlatinum,1xitem.item.modingots@43,RotaryCraft:rotarycraft_item_modingots,Platinum Ingot,false
ingotPlatinum,1xitem.item.modingots@44,RotaryCraft:rotarycraft_item_modingots,Nether Platinum Ingot,false
ingotPlatinum,1xitem.item.electriingots@5,ElectriCraft:electricraft_item_ingots,Platinum Ingot,false
ingotPokefennium,1xitem.metal.item.ingotFunStuff@1,ExtraTiC:funStuffIngot,Pokefennium Ingot,false
ingotPrometheum,1xitem.metal.item.Prometheum.ingot@0,Metallurgy:prometheum.ingot,Prometheum Ingot,false
ingotQuicksilver,1xitem.metal.item.Quicksilver.ingot@0,Metallurgy:quicksilver.ingot,Quicksilver Ingot,false
ingotRubracium,1xitem.metal.item.Rubracium.ingot@0,Metallurgy:rubracium.ingot,Rubracium Ingot,false
ingotRutile,1xitem.item.modingots@79,RotaryCraft:rotarycraft_item_modingots,Rutile Ingot,false
ingotSanguinite,1xitem.metal.item.Sanguinite.ingot@0,Metallurgy:sanguinite.ingot,Sanguinite Ingot,false
ingotShadowIron,1xitem.metal.item.ShadowIron.ingot@0,Metallurgy:shadow.iron.ingot,Shadow Iron Ingot,false
ingotShadowSteel,1xitem.metal.item.ShadowSteel.ingot@0,Metallurgy:shadow.steel.ingot,Shadow Steel Ingot,false
ingotSignalum,1xitem.thermalfoundation.material@74,ThermalFoundation:material,Signalum Ingot,false
ingotSilver,1xitem.thermalfoundation.material@66,ThermalFoundation:material,Silver Ingot,false
ingotSilver,1xitem.metal.item.Silver.ingot@0,Metallurgy:silver.ingot,Silver Ingot,false
ingotSilver,1xitem.Ingots@3,ReactorCraft:reactorcraft_item_ingots,Silver Ingot,false
ingotSilver,1xitem.item.compacts@7,RotaryCraft:rotarycraft_item_compacts,Silver Ingot,false
ingotSilver,1xitem.item.modingots@4,RotaryCraft:rotarycraft_item_modingots,Silver Ingot,false
ingotSilver,1xitem.item.modingots@39,RotaryCraft:rotarycraft_item_modingots,Nether Silver Ingot,false
ingotSilver,1xitem.item.electriingots@2,ElectriCraft:electricraft_item_ingots,Silver Ingot,false
ingotSteel,1xitem.tconstruct.Materials@16,TConstruct:materials,Steel Ingot,false
ingotSteel,1xitem.metal.item.Steel.ingot@0,Metallurgy:steel.ingot,Steel Ingot,false
ingotSteel,1xitem.item.modingots@47,RotaryCraft:rotarycraft_item_modingots,Pig Iron Ingot,false
ingotTartarite,1xitem.metal.item.Tartarite.ingot@0,Metallurgy:tartarite.ingot,Tartarite Ingot,false
ingotTin,1xitem.thermalfoundation.material@65,ThermalFoundation:material,Tin Ingot,false
ingotTin,1xitem.tconstruct.Materials@10,TConstruct:materials,Tin Ingot,false
ingotTin,1xitem.metal.item.Tin.ingot@0,Metallurgy:tin.ingot,Tin Ingot,false
ingotTin,1xitem.item.modingots@0,RotaryCraft:rotarycraft_item_modingots,Tin Ingot,false
ingotTin,1xitem.item.modingots@35,RotaryCraft:rotarycraft_item_modingots,Nether Tin Ingot,false
ingotTin,1xitem.item.electriingots@1,ElectriCraft:electricraft_item_ingots,Tin Ingot,false
ingotTitanium,1xitem.item.modingots@63,RotaryCraft:rotarycraft_item_modingots,Titanium Ingot,false
ingotTitanium,1xitem.item.modingots@75,RotaryCraft:rotarycraft_item_modingots,Nether Titanium Ingot,false
ingotUnstable,1xitem.extrautils:unstableingot@0,ExtraUtilities:unstableingot,Unstable Ingot,false
ingotUranium,1xitem.Ingots@0,ReactorCraft:reactorcraft_item_ingots,Raw Uranium Ingot,false
ingotUranium,1xitem.item.modingots@10,RotaryCraft:rotarycraft_item_modingots,Uranium Ingot,false
ingotUranium,1xitem.item.modingots@49,RotaryCraft:rotarycraft_item_modingots,Pitchblende Ingot,false
ingotUranium,1xitem.item.modingots@68,RotaryCraft:rotarycraft_item_modingots,Nether Uranium Ingot,false
ingotVulcanite,1xitem.metal.item.Vulcanite.ingot@0,Metallurgy:vulcanite.ingot,Vulcanite Ingot,false
ingotVyroxeres,1xitem.metal.item.Vyroxeres.ingot@0,Metallurgy:vyroxeres.ingot,Vyroxeres Ingot,false
ingotWroughtIron,1xitem.gardenstuff.wroughtIronIngot@0,GardenStuff:wrought_iron_ingot,Wrought Iron Ingot,false
ingotZinc,1xitem.metal.item.Zinc.ingot@0,Metallurgy:zinc.ingot,Zinc Ingot,false
ingotZinc,1xitem.item.modingots@45,RotaryCraft:rotarycraft_item_modingots,Zinc Ingot,false
ironRod,1xitem.tconstruct.ToolRod@2,TConstruct:toolRod,Iron Tool Rod,false
itemCoal,1xitem.item.modingots@28,RotaryCraft:rotarycraft_item_modingots,Nether Coal Item,false
itemEssence,1xitem.item.modingots@66,RotaryCraft:rotarycraft_item_modingots,Essence Item,false
itemQuicksilver,1xitem.item.modingots@11,RotaryCraft:rotarycraft_item_modingots,Mercury Item,false
itemRawRubber,1xitem.tconstruct.Materials@36,TConstruct:materials,Ball of Glue,false
itemSalt,1xitem.saltItem@0,harvestcraft:saltItem,Salt,false
itemSilicon,1xitem.item.modingots@78,RotaryCraft:rotarycraft_item_modingots,Silicon Item,false
itemSilicon,1xitem.item.compacts@10,RotaryCraft:rotarycraft_item_compacts,Silicon,false
itemSkull,1xitem.skull@32767,minecraft:skull,(wildcard),true
lavastone,1xtile.chisel.lavastone@0,chisel:lavastone,Lavastone,false
leavesTree,1xtile.natura.leaves@32767,Natura:floraleaves,(wildcard),true
leavesTree,1xtile.natura.leavesnocolor@32767,Natura:floraleavesnocolor,(wildcard),true
leavesTree,1xtile.RareLeaves@32767,Natura:Rare Leaves,(wildcard),true
leavesTree,1xtile.Darkleaves@32767,Natura:Dark Leaves,(wildcard),true
leavesTree,1xtile.grc.bambooLeaves@0,Growthcraft|Bamboo:grc.bambooLeaves,Bamboo Leaves,false
limestone,1xtile.chisel.limestone@0,chisel:limestone,Limestone,false
listAllbeefcooked,1xitem.beefCooked@0,minecraft:cooked_beef,Steak,false
listAllbeefcooked,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,Firm Tofu,false
listAllbeefraw,1xitem.beefRaw@0,minecraft:beef,Raw Beef,false
listAllbeefraw,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,Firm Tofu,false
listAllberry,1xitem.cranberryItem@0,harvestcraft:cranberryItem,Cranberry,false
listAllberry,1xitem.blackberryItem@0,harvestcraft:blackberryItem,Blackberry,false
listAllberry,1xitem.blueberryItem@0,harvestcraft:blueberryItem,Blueberry,false
listAllberry,1xitem.raspberryItem@0,harvestcraft:raspberryItem,Raspberry,false
listAllberry,1xitem.strawberryItem@0,harvestcraft:strawberryItem,Strawberry,false
listAllberry,1xitem.berry@0,Natura:berry,Raspberry,false
listAllberry,1xitem.berry@2,Natura:berry,Blackberry,false
listAllberry,1xitem.berry@1,Natura:berry,Blueberry,false
listAllberry,1xitem.berry@3,Natura:berry,Maloberry,false
listAllberry,1xitem.berry.nether@0,Natura:berry.nether,Blightberry,false
listAllberry,1xitem.berry.nether@1,Natura:berry.nether,Duskberry,false
listAllberry,1xitem.berry.nether@2,Natura:berry.nether,Skyberry,false
listAllberry,1xitem.berry.nether@3,Natura:berry.nether,Stingberry,false
listAllchickencooked,1xitem.chickenCooked@0,minecraft:cooked_chicken,Cooked Chicken,false
listAllchickencooked,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,Firm Tofu,false
listAllchickencooked,1xitem.ostrichcooked@0,MoCreatures:ostrichcooked,Cooked Ostrich,false
listAllchickencooked,1xitem.turkeycooked@0,MoCreatures:turkeycooked,Cooked Turkey,false
listAllchickenraw,1xitem.chickenRaw@0,minecraft:chicken,Raw Chicken,false
listAllchickenraw,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,Firm Tofu,false
listAllchickenraw,1xitem.ostrichraw@0,MoCreatures:ostrichraw,Raw Ostrich,false
listAllchickenraw,1xitem.turkeyraw@0,MoCreatures:turkeyraw,Raw Turkey,false
listAllcitrus,1xitem.lemonItem@0,harvestcraft:lemonItem,Lemon,false
listAllcitrus,1xitem.limeItem@0,harvestcraft:limeItem,Lime,false
listAllcitrus,1xitem.orangeItem@0,harvestcraft:orangeItem,Orange,false
listAllcitrus,1xitem.grapefruitItem@0,harvestcraft:grapefruitItem,Grapefruit,false
listAllcrabraw,1xitem.crabraw@0,MoCreatures:crabraw,Raw Crab,false
listAllegg,1xitem.egg@0,minecraft:egg,Egg,false
listAllegg,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,Firm Tofu,false
listAllfishcooked,1xitem.fish@0,minecraft:cooked_fished,Cooked Fish,false
listAllfishcooked,1xitem.calamaricookedItem@0,harvestcraft:calamaricookedItem,Cooked Calamari,false
listAllfishcooked,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,Firm Tofu,false
listAllfishcooked,1xitem.crabcooked@0,MoCreatures:crabcooked,Cooked Crab,false
listAllfishraw,1xitem.fish@0,minecraft:fish,Raw Fish,false
listAllfishraw,1xitem.calamarirawItem@0,harvestcraft:calamarirawItem,Raw Calamari,false
listAllfishraw,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,Firm Tofu,false
listAllfishraw,1xitem.anchovyrawItem@0,harvestcraft:anchovyrawItem,Raw Anchovy,false
listAllfishraw,1xitem.bassrawItem@0,harvestcraft:bassrawItem,Raw Bass,false
listAllfishraw,1xitem.carprawItem@0,harvestcraft:carprawItem,Raw Carp,false
listAllfishraw,1xitem.catfishrawItem@0,harvestcraft:catfishrawItem,Raw Catfish,false
listAllfishraw,1xitem.charrrawItem@0,harvestcraft:charrrawItem,Raw Charr,false
listAllfishraw,1xitem.crayfishrawItem@0,harvestcraft:crayfishrawItem,Raw Crayfish,false
listAllfishraw,1xitem.eelrawItem@0,harvestcraft:eelrawItem,Raw Eel,false
listAllfishraw,1xitem.grouperrawItem@0,harvestcraft:grouperrawItem,Raw Grouper,false
listAllfishraw,1xitem.herringrawItem@0,harvestcraft:herringrawItem,Raw Herring,false
listAllfishraw,1xitem.mudfishrawItem@0,harvestcraft:mudfishrawItem,Raw Mudfish,false
listAllfishraw,1xitem.octopusrawItem@0,harvestcraft:octopusrawItem,Raw Octopus,false
listAllfishraw,1xitem.perchrawItem@0,harvestcraft:perchrawItem,Raw Perch,false
listAllfishraw,1xitem.scalloprawItem@0,harvestcraft:scalloprawItem,Raw Scallop,false
listAllfishraw,1xitem.shrimprawItem@0,harvestcraft:shrimprawItem,Raw Shrimp,false
listAllfishraw,1xitem.snailrawItem@0,harvestcraft:snailrawItem,Raw Snail,false
listAllfishraw,1xitem.snapperrawItem@0,harvestcraft:snapperrawItem,Raw Snapper,false
listAllfishraw,1xitem.tilapiarawItem@0,harvestcraft:tilapiarawItem,Raw Tilapia,false
listAllfishraw,1xitem.troutrawItem@0,harvestcraft:troutrawItem,Raw Trout,false
listAllfishraw,1xitem.tunarawItem@0,harvestcraft:tunarawItem,Raw Tuna,false
listAllfishraw,1xitem.walleyerawItem@0,harvestcraft:walleyerawItem,Raw Walleye,false
listAllfishraw,1xitem.crabraw@0,MoCreatures:crabraw,Raw Crab,false
listAllfruit,1xitem.grc.grapes@0,Growthcraft|Grapes:grc.grapes,Grapes,false
listAllfruit,1xitem.apple@0,minecraft:apple,Apple,false
listAllfruit,1xitem.cranberryItem@0,harvestcraft:cranberryItem,Cranberry,false
listAllfruit,1xitem.pineappleItem@0,harvestcraft:pineappleItem,Pineapple,false
listAllfruit,1xitem.blackberryItem@0,harvestcraft:blackberryItem,Blackberry,false
listAllfruit,1xitem.blueberryItem@0,harvestcraft:blueberryItem,Blueberry,false
listAllfruit,1xitem.cactusfruitItem@0,harvestcraft:cactusfruitItem,Cactus Fruit,false
listAllfruit,1xitem.cantaloupeItem@0,harvestcraft:cantaloupeItem,Cantaloupe,false
listAllfruit,1xitem.grapeItem@0,harvestcraft:grapeItem,Wild Grapes,false
listAllfruit,1xitem.kiwiItem@0,harvestcraft:kiwiItem,Kiwi,false
listAllfruit,1xitem.raspberryItem@0,harvestcraft:raspberryItem,Raspberry,false
listAllfruit,1xitem.strawberryItem@0,harvestcraft:strawberryItem,Strawberry,false
listAllfruit,1xitem.bananaItem@0,harvestcraft:bananaItem,Banana,false
listAllfruit,1xitem.cherryItem@0,harvestcraft:cherryItem,Cherry,false
listAllfruit,1xitem.dragonfruitItem@0,harvestcraft:dragonfruitItem,Dragonfruit,false
listAllfruit,1xitem.lemonItem@0,harvestcraft:lemonItem,Lemon,false
listAllfruit,1xitem.limeItem@0,harvestcraft:limeItem,Lime,false
listAllfruit,1xitem.mangoItem@0,harvestcraft:mangoItem,Mango,false
listAllfruit,1xitem.orangeItem@0,harvestcraft:orangeItem,Orange,false
listAllfruit,1xitem.papayaItem@0,harvestcraft:papayaItem,Papaya,false
listAllfruit,1xitem.peachItem@0,harvestcraft:peachItem,Peach,false
listAllfruit,1xitem.pearItem@0,harvestcraft:pearItem,Pear,false
listAllfruit,1xitem.plumItem@0,harvestcraft:plumItem,Plum,false
listAllfruit,1xitem.pomegranateItem@0,harvestcraft:pomegranateItem,Pomegranate,false
listAllfruit,1xitem.starfruitItem@0,harvestcraft:starfruitItem,Starfruit,false
listAllfruit,1xitem.apricotItem@0,harvestcraft:apricotItem,Apricot,false
listAllfruit,1xitem.dateItem@0,harvestcraft:dateItem,Date,false
listAllfruit,1xitem.figItem@0,harvestcraft:figItem,Fig,false
listAllfruit,1xitem.grapefruitItem@0,harvestcraft:grapefruitItem,Grapefruit,false
listAllfruit,1xitem.persimmonItem@0,harvestcraft:persimmonItem,Persimmon,false
listAllfruit,1xitem.berry@0,Natura:berry,Raspberry,false
listAllfruit,1xitem.berry@2,Natura:berry,Blackberry,false
listAllfruit,1xitem.berry@1,Natura:berry,Blueberry,false
listAllfruit,1xitem.saguaro.fruit@0,Natura:saguaro.fruit,Saguaro Fruit,false
listAllfruit,1xitem.melon@0,minecraft:melon,Melon,false
listAllfruit,1xitem.berry@3,Natura:berry,Maloberry,false
listAllfruit,1xitem.berry.nether@0,Natura:berry.nether,Blightberry,false
listAllfruit,1xitem.berry.nether@1,Natura:berry.nether,Duskberry,false
listAllfruit,1xitem.berry.nether@2,Natura:berry.nether,Skyberry,false
listAllfruit,1xitem.berry.nether@3,Natura:berry.nether,Stingberry,false
listAllgrain,1xitem.wheat@0,minecraft:wheat,Wheat,false
listAllgrain,1xitem.barleyItem@0,harvestcraft:barleyItem,Barley,false
listAllgrain,1xitem.oatsItem@0,harvestcraft:oatsItem,Oats,false
listAllgrain,1xitem.ryeItem@0,harvestcraft:ryeItem,Rye,false
listAllgrain,1xitem.barleyFood@0,Natura:barleyFood,Barley,false
listAllgrain,1xitem.ashWheatSheaf@0,ashenwheat:ashWheatSheaf,Ashenwheat Sheaf,false
listAllgrain,1xitem.scintillaWheatSheaf@0,ashenwheat:scintillaWheatSheaf,Scintillawheat Sheaf,false
listAllgreenveggie,1xitem.asparagusItem@0,harvestcraft:asparagusItem,Asparagus,false
listAllgreenveggie,1xitem.broccoliItem@0,harvestcraft:broccoliItem,Broccoli,false
listAllgreenveggie,1xitem.celeryItem@0,harvestcraft:celeryItem,Celery,false
listAllgreenveggie,1xitem.lettuceItem@0,harvestcraft:lettuceItem,Lettuce,false
listAllgreenveggie,1xitem.spiceleafItem@0,harvestcraft:spiceleafItem,Spice Leaf,false
listAllgreenveggie,1xitem.artichokeItem@0,harvestcraft:artichokeItem,Artichoke,false
listAllgreenveggie,1xitem.brusselsproutItem@0,harvestcraft:brusselsproutItem,Brussel Sprout,false
listAllgreenveggie,1xitem.cabbageItem@0,harvestcraft:cabbageItem,Cabbage,false
listAllgreenveggie,1xitem.cucumberItem@0,harvestcraft:cucumberItem,Cucumber,false
listAllgreenveggie,1xitem.okraItem@0,harvestcraft:okraItem,Okra,false
listAllgreenveggie,1xitem.peasItem@0,harvestcraft:peasItem,Peas,false
listAllgreenveggie,1xitem.seaweedItem@0,harvestcraft:seaweedItem,Seaweed,false
listAllgreenveggie,1xitem.zucchiniItem@0,harvestcraft:zucchiniItem,Zucchini,false
listAllgreenveggie,1xitem.spinachItem@0,harvestcraft:spinachItem,Spinach,false
listAllheavycream,1xitem.silkentofuItem@0,harvestcraft:silkentofuItem,Silken Tofu,false
listAllheavycream,1xitem.heavycreamItem@0,harvestcraft:heavycreamItem,Heavy Cream,false
listAllherb,1xitem.garlicItem@0,harvestcraft:garlicItem,Garlic,false
listAllicecream,1xitem.silkentofuItem@0,harvestcraft:silkentofuItem,Silken Tofu,false
listAllicecream,1xitem.icecreamItem@0,harvestcraft:icecreamItem,Ice Cream,false
listAlljuice,1xitem.applejuiceItem@0,harvestcraft:applejuiceItem,Apple Juice,false
listAlljuice,1xitem.melonjuiceItem@0,harvestcraft:melonjuiceItem,Melon Juice,false
listAlljuice,1xitem.strawberryjuiceItem@0,harvestcraft:strawberryjuiceItem,Strawberry Juice,false
listAlljuice,1xitem.grapejuiceItem@0,harvestcraft:grapejuiceItem,Grape Juice,false
listAlljuice,1xitem.lemonaideItem@0,harvestcraft:lemonaideItem,Lemonade,false
listAlljuice,1xitem.blueberryjuiceItem@0,harvestcraft:blueberryjuiceItem,Blueberry Juice,false
listAlljuice,1xitem.cherryjuiceItem@0,harvestcraft:cherryjuiceItem,Cherry Juice,false
listAlljuice,1xitem.papayajuiceItem@0,harvestcraft:papayajuiceItem,Papaya Juice,false
listAlljuice,1xitem.starfruitjuiceItem@0,harvestcraft:starfruitjuiceItem,Starfruit Juice,false
listAlljuice,1xitem.orangejuiceItem@0,harvestcraft:orangejuiceItem,Orange Juice,false
listAlljuice,1xitem.peachjuiceItem@0,harvestcraft:peachjuiceItem,Peach Juice,false
listAlljuice,1xitem.limejuiceItem@0,harvestcraft:limejuiceItem,Lime Juice,false
listAlljuice,1xitem.mangojuiceItem@0,harvestcraft:mangojuiceItem,Mango Juice,false
listAlljuice,1xitem.pomegranatejuiceItem@0,harvestcraft:pomegranatejuiceItem,Pomegranate Juice,false
listAlljuice,1xitem.blackberryjuiceItem@0,harvestcraft:blackberryjuiceItem,Blackberry Juice,false
listAlljuice,1xitem.raspberryjuiceItem@0,harvestcraft:raspberryjuiceItem,Raspberry Juice,false
listAlljuice,1xitem.kiwijuiceItem@0,harvestcraft:kiwijuiceItem,Kiwi Juice,false
listAlljuice,1xitem.cranberryjuiceItem@0,harvestcraft:cranberryjuiceItem,Cranberry Juice,false
listAlljuice,1xitem.cactusfruitjuiceItem@0,harvestcraft:cactusfruitjuiceItem,Cactus Fruit Juice,false
listAlljuice,1xitem.waterdrop@0,Natura:waterdrop,Cactus Juice,false
listAllmeatcooked,1xitem.beefCooked@0,minecraft:cooked_beef,Steak,false
listAllmeatcooked,1xitem.chickenCooked@0,minecraft:cooked_chicken,Cooked Chicken,false
listAllmeatcooked,1xitem.porkchopCooked@0,minecraft:cooked_porkchop,Cooked Porkchop,false
listAllmeatcooked,1xitem.muttoncookedItem@0,harvestcraft:muttoncookedItem,Cooked Mutton,false
listAllmeatcooked,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,Firm Tofu,false
listAllmeatcooked,1xitem.ratcooked@0,MoCreatures:ratcooked,Cooked Rat,false
listAllmeatcooked,1xitem.ostrichcooked@0,MoCreatures:ostrichcooked,Cooked Ostrich,false
listAllmeatcooked,1xitem.turkeycooked@0,MoCreatures:turkeycooked,Cooked Turkey,false
listAllmeatraw,1xitem.beefRaw@0,minecraft:beef,Raw Beef,false
listAllmeatraw,1xitem.chickenRaw@0,minecraft:chicken,Raw Chicken,false
listAllmeatraw,1xitem.porkchopRaw@0,minecraft:porkchop,Raw Porkchop,false
listAllmeatraw,1xitem.muttonrawItem@0,harvestcraft:muttonrawItem,Raw Mutton,false
listAllmeatraw,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,Firm Tofu,false
listAllmeatraw,1xitem.ratraw@0,MoCreatures:ratraw,Raw Rat,false
listAllmeatraw,1xitem.ostrichraw@0,MoCreatures:ostrichraw,Raw Ostrich,false
listAllmeatraw,1xitem.turkeyraw@0,MoCreatures:turkeyraw,Raw Turkey,false
listAllmeatraw,1xitem.turtleraw@0,MoCreatures:turtleraw,Raw Turtle,false
listAllmilk,1xitem.milk@0,minecraft:milk_bucket,Milk,false
listAllmilk,1xitem.freshmilkItem@0,harvestcraft:freshmilkItem,Fresh Milk,false
listAllmilk,1xitem.soymilkItem@0,harvestcraft:soymilkItem,Soy Milk,false
listAllmilk,1xitem.iguana.tcon.clayBucket.Milk@0,IguanaTweaksTConstruct:clayBucketMilk,Milk Clay Bucket,false
listAllmilk,1xitem.coconutmilkItem@0,harvestcraft:coconutmilkItem,Coconut Milk,false
listAllmushroom,1xtile.mushroom@0,minecraft:red_mushroom,Mushroom,false
listAllmushroom,1xtile.mushroom@0,minecraft:brown_mushroom,Mushroom,false
listAllmushroom,1xitem.whitemushroomItem@0,harvestcraft:whitemushroomItem,White Mushroom,false
listAllmushroom,1xtile.Glowshroom@32767,Natura:Glowshroom,(wildcard),true
listAllmuttoncooked,1xitem.muttoncookedItem@0,harvestcraft:muttoncookedItem,Cooked Mutton,false
listAllmuttoncooked,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,Firm Tofu,false
